職場の様子,休日休暇(月曜日),（派遣先）配属先部署　男女比　男,大手企業,交通費別途支給,（派遣先）配属先部署　人数,残業月20時間以上,職種コード,1日7時間以下勤務OK,短時間勤務OK(1日4h以内),学校・公的機関（官公庁）,土日祝のみ勤務,Wordのスキルを活かす,勤務地　最寄駅1（分）,お仕事No.,派遣スタッフ活躍中,大量募集,Accessのスキルを活かす,休日休暇(火曜日),平日休みあり,フラグオプション選択,期間・時間　勤務期間,派遣形態,週2・3日OK,勤務先公開,Excelのスキルを活かす,16時前退社OK,正社員登用あり,残業月20時間未満,英語力不要,休日休暇(日曜日),社員食堂あり,10時以降出社OK,英語以外の語学力を活かす,休日休暇(祝日),外資系企業,服装自由,PowerPointのスキルを活かす,休日休暇(土曜日),休日休暇(木曜日),（派遣先）配属先部署　平均年齢,英語力を活かす,会社概要　業界コード,勤務地　都道府県コード,PCスキル不要,制服あり,休日休暇(水曜日),仕事の仕方,勤務地　最寄駅1（駅からの交通手段）,紹介予定派遣,シフト勤務,経験者優遇,週4日勤務,未経験OK,土日祝休み,給与/交通費　交通費,休日休暇(金曜日),扶養控除内,給与/交通費　給与下限,オフィスが禁煙・分煙,勤務地　市区町村コード,残業なし
2,0,7,0,0,12,1,22020,0,0,0,0,1,5,2203567187,0,0,0,0,0,3,5,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,40,0,29200,13,0,0,0,4,1,1,0,1,0,1,1,3,0,0,1680,1,119,0
3,0,3,1,0,8,0,20020,0,0,0,0,1,3,2203515598,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,30,0,21000,13,0,0,0,1,1,0,0,1,0,0,1,3,0,0,1960,1,104,1
3,0,3,1,0,8,0,20020,0,0,0,0,1,3,2203515598,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,30,0,21000,13,0,0,0,1,1,0,0,1,0,0,1,3,0,0,1960,1,104,1
3,0,4,0,1,5,0,22020,0,0,0,0,1,3,2203473183,1,0,0,0,0,3,5,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,41,0,22000,13,0,0,0,2,1,1,0,1,0,1,1,2,0,0,1700,1,103,0
3,0,4,0,1,5,0,22020,0,0,0,0,1,3,2203473183,1,0,0,0,0,3,5,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,41,0,22000,13,0,0,0,2,1,1,0,1,0,1,1,2,0,0,1700,1,103,0
2,0,5,0,0,2,0,20040,0,0,0,0,0,10,2203562316,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,26,0,27002,13,0,0,0,2,1,0,0,1,0,0,1,3,0,0,1850,1,113,1
4,0,6,0,0,14,0,20020,0,0,0,0,1,17,2203569318,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,44,0,22000,13,0,1,0,1,1,0,0,1,0,1,1,3,0,0,1500,1,227,0
3,0,7,0,0,9,0,20020,0,0,0,0,1,5,2203540946,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,43,0,29000,13,0,0,0,5,1,0,0,1,0,0,1,3,0,0,1800,1,108,1
3,0,7,0,0,9,0,20020,0,0,0,0,1,5,2203540946,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,43,0,29000,13,0,0,0,5,1,0,0,1,0,0,1,3,0,0,1800,1,108,1
3,0,1,1,0,9,0,20040,0,0,0,0,1,5,2203542584,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,41,0,28000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1450,1,202,1
3,0,1,1,0,9,0,20040,0,0,0,0,1,5,2203542584,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,41,0,28000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1450,1,202,1
3,0,9,0,1,24,1,22020,1,0,0,0,1,10,2203549762,0,0,0,0,0,3,5,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,43,0,29000,13,0,0,0,1,1,1,0,1,0,1,1,2,0,0,1600,1,112,0
3,0,9,0,1,24,1,22020,1,0,0,0,1,10,2203549762,0,0,0,0,0,3,5,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,43,0,29000,13,0,0,0,1,1,1,0,1,0,1,1,2,0,0,1600,1,112,0
3,0,6,0,0,7,0,22010,1,0,1,0,1,8,2203535788,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,34,0,30000,13,0,1,0,5,1,0,0,1,0,1,1,3,0,0,1600,1,116,1
3,0,6,0,0,7,0,22010,1,0,1,0,1,8,2203535788,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,34,0,30000,13,0,1,0,5,1,0,0,1,0,1,1,3,0,0,1600,1,116,1
3,0,5,0,0,8,0,20030,0,0,0,0,1,3,2203569793,0,0,0,0,0,3,5,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,40,0,22000,13,0,0,0,1,1,1,0,1,0,1,1,3,0,0,1600,1,101,1
2,0,4,0,0,8,0,20320,0,0,0,0,1,7,2203569374,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,42,0,27000,13,0,0,0,2,1,0,0,1,0,0,1,3,0,0,1900,1,104,1
3,0,2,0,0,9,0,20040,1,0,0,0,1,3,2203541977,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,40,0,27000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1700,1,101,1
3,0,2,0,0,9,0,20040,1,0,0,0,1,3,2203541977,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,40,0,27000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1700,1,101,1
3,0,8,0,0,5,0,20020,0,0,0,0,1,5,2203553081,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,34,0,26000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1500,1,214,0
3,0,5,0,0,15,0,20040,0,0,0,0,1,6,2203494391,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,31,0,27000,13,0,0,0,5,1,0,0,1,0,0,1,3,0,0,1850,1,113,0
3,0,5,0,0,15,0,20040,0,0,0,0,1,6,2203494391,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,31,0,27000,13,0,0,0,5,1,0,0,1,0,0,1,3,0,0,1850,1,113,0
3,0,3,0,0,12,0,20020,0,0,1,0,1,5,2203553869,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,41,0,30000,13,0,1,0,4,1,0,0,1,0,1,1,3,0,0,1700,1,105,1
3,0,5,0,0,6,0,22010,1,0,1,0,1,5,2203568806,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,40,0,30000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1600,1,105,1
2,0,3,1,0,12,0,20020,0,0,0,0,1,3,2203569730,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,39,0,21000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1700,1,101,1
2,0,4,0,0,5,1,20320,0,0,0,0,1,5,2203556405,1,0,0,0,0,1,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,40,1,21000,13,0,0,0,5,1,0,0,1,0,0,1,3,0,0,2000,1,101,0
3,0,5,0,0,4,1,22010,1,0,1,0,1,6,2203555760,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,40,0,30000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1570,1,110,0
3,0,3,0,0,15,0,20020,1,0,0,0,1,1,2203512320,1,0,1,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,30,0,22000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1500,1,208,0
3,0,3,0,0,15,0,20020,1,0,0,0,1,1,2203512320,1,0,1,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,0,30,0,22000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1500,1,208,0
3,0,3,0,1,15,0,20510,0,0,0,0,1,5,2203560328,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,46,0,28000,13,0,0,0,3,1,0,0,1,0,1,1,2,0,0,1700,1,101,1
3,0,3,0,1,7,0,20020,0,0,0,0,0,4,2203568192,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,45,0,22000,13,0,0,0,3,1,0,0,1,0,1,1,2,0,0,1700,1,101,1
3,0,5,0,0,15,0,20020,0,0,0,0,1,7,2203545476,0,0,0,0,0,1,5,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,38,0,23000,13,0,0,0,1,1,1,0,1,0,1,1,3,0,0,1650,1,101,1
3,0,5,0,0,15,0,20020,0,0,0,0,1,7,2203545476,0,0,0,0,0,1,5,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,38,0,23000,13,0,0,0,1,1,1,0,1,0,1,1,3,0,0,1650,1,101,1
3,0,7,0,0,4,0,20020,0,0,1,0,1,2,2203557198,0,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,50,0,30000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1780,1,106,1
3,0,5,1,0,60,0,20030,0,0,0,0,1,5,2203539122,1,0,0,0,0,1,5,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,43,1,21000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1700,1,113,0
3,0,5,1,0,60,0,20030,0,0,0,0,1,5,2203539122,1,0,0,0,0,1,5,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,43,1,21000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1700,1,113,0
3,0,10,0,0,2,0,20020,0,0,0,0,1,3,2203569176,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,45,0,21000,14,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1600,1,133,1
3,0,9,0,0,16,0,20020,0,0,1,0,1,8,2203567839,0,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,49,0,30000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1770,1,101,1
3,0,7,0,1,12,0,22020,0,0,0,0,1,1,2203524806,1,0,0,0,0,3,5,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,46,0,27000,13,0,0,0,3,1,1,0,1,0,1,1,2,0,0,1600,1,104,0
3,0,7,0,1,12,0,22020,0,0,0,0,1,1,2203524806,1,0,0,0,0,3,5,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,46,0,27000,13,0,0,0,3,1,1,0,1,0,1,1,2,0,0,1600,1,104,0
3,0,1,0,0,9,0,20020,1,0,1,0,1,5,2203531125,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,40,0,30000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1750,1,101,1
3,0,1,0,0,9,0,20020,1,0,1,0,1,5,2203531125,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,0,40,0,30000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1750,1,101,1
3,0,3,0,0,4,0,20020,0,0,0,0,1,10,2203563011,0,0,0,0,0,1,5,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,47,0,29000,13,0,0,0,3,1,1,0,1,0,1,1,3,0,0,1400,1,122,0
3,0,5,0,0,2,0,20020,0,0,1,0,1,8,2203570699,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,43,0,30000,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1600,1,103,1
3,0,7,0,0,12,0,20020,1,0,0,0,1,10,2203569263,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,48,0,22000,13,0,0,0,3,1,0,0,1,0,1,1,3,0,0,1700,1,106,1
3,0,9,0,0,7,0,22030,1,0,0,0,1,7,2203560140,0,0,0,0,0,1,5,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,35,0,27002,13,0,0,0,1,1,1,0,1,0,1,1,3,0,0,1680,1,103,1
3,0,3,0,0,6,0,20020,0,0,1,0,1,10,2203485986,1,0,0,0,0,3,5,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,38,1,30000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1600,1,121,1
3,0,3,0,0,6,0,20020,0,0,1,0,1,10,2203485986,1,0,0,0,0,3,5,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,38,1,30000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1600,1,121,1
3,0,5,1,0,12,0,20020,0,0,0,0,0,5,2203569695,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,34,0,21000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1600,1,112,0
3,0,5,1,0,2,0,20610,1,0,0,0,1,5,2203567724,1,0,0,0,0,3,5,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,49,0,28000,13,0,0,0,2,1,1,0,1,0,1,1,3,0,0,1600,1,113,1
3,0,6,1,0,13,0,20610,0,0,0,0,1,6,2203568448,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,42,0,28000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1750,1,101,1
3,0,3,0,1,9,0,20020,0,0,0,0,1,4,2203569522,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,33,0,22000,13,0,0,0,1,1,0,0,1,0,0,1,2,0,0,1800,1,102,1
3,0,0,0,0,3,0,20020,1,0,0,0,1,10,2203564361,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,35,0,29300,13,0,0,0,1,2,0,0,1,0,1,1,3,0,0,1550,1,123,1
3,0,7,1,0,31,0,20610,0,0,0,0,1,3,2203568186,0,0,0,0,0,3,5,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,38,0,29000,13,0,0,0,1,1,1,0,1,0,1,1,3,0,0,1650,1,101,0
3,0,4,0,0,10,0,20020,0,0,0,0,1,5,2203456354,1,0,1,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,33,0,22000,13,0,0,0,3,1,0,0,1,0,0,1,3,0,0,1850,1,104,0
3,0,4,0,0,10,0,20020,0,0,0,0,1,5,2203456354,1,0,1,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,33,0,22000,13,0,0,0,3,1,0,0,1,0,0,1,3,0,0,1850,1,104,0
3,0,8,0,0,6,0,20020,0,0,0,0,1,7,2203556112,0,0,0,0,0,1,5,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,35,0,27002,13,0,1,0,1,1,1,0,1,0,1,1,3,0,0,1550,1,119,0
3,0,2,0,0,17,0,20040,0,0,0,0,1,8,2203569303,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,39,0,27000,13,0,0,0,2,1,0,0,1,0,0,1,3,0,0,1800,1,107,1
3,0,4,0,1,25,0,20020,1,0,0,0,1,1,2203567393,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,39,0,27002,13,0,0,0,1,1,0,0,1,0,0,1,2,0,0,1800,1,103,0
3,0,5,0,1,2,0,20810,0,0,0,0,1,7,2203559289,1,0,0,0,0,1,5,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,35,1,22000,13,0,1,0,2,1,0,0,1,0,1,1,2,0,0,1700,1,101,1
3,0,1,0,0,30,0,20020,0,0,0,0,1,5,2203568845,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,35,0,28000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1300,1,208,0
3,0,10,0,0,6,0,80310,1,0,0,0,1,1,2203564015,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,50,1,22000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1750,1,111,1
3,0,2,1,0,14,1,20320,0,0,0,0,1,1,2203570072,1,0,0,0,0,1,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,40,1,22000,13,0,0,0,5,1,0,0,1,0,0,1,3,0,0,1800,1,103,0
3,0,9,1,1,11,0,20020,0,0,0,0,1,5,2203557247,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,50,0,22000,13,0,0,0,1,1,0,0,1,0,0,1,2,0,0,1800,1,103,1
3,0,8,0,0,6,0,22020,0,0,0,0,1,8,2203537860,1,0,0,0,0,1,5,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,40,0,27000,13,0,0,0,5,1,1,0,1,0,1,1,3,0,0,1600,1,121,0
3,0,8,0,0,6,0,22020,0,0,0,0,1,8,2203537860,1,0,0,0,0,1,5,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,1,0,40,0,27000,13,0,0,0,5,1,1,0,1,0,1,1,3,0,0,1600,1,121,0
3,0,8,0,0,15,0,20030,0,0,0,0,1,4,2203568182,0,0,0,0,0,1,5,1,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,38,0,22000,13,0,0,0,5,1,1,0,1,0,1,1,3,0,0,1600,1,102,1
3,0,0,0,0,2,0,20020,0,0,0,0,1,4,2203543660,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,40,0,27000,13,0,0,0,3,1,0,0,1,0,0,1,3,0,0,2000,1,103,0
3,0,0,0,0,2,0,20020,0,0,0,0,1,4,2203543660,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,40,0,27000,13,0,0,0,3,1,0,0,1,0,0,1,3,0,0,2000,1,103,0
3,1,3,0,0,3,0,20020,0,0,0,0,1,3,2203555205,1,0,0,0,1,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,47,0,27000,13,0,0,0,3,1,0,0,1,0,1,0,3,0,0,1650,1,104,1
3,0,3,0,0,19,0,20040,0,0,0,0,1,2,2203544266,1,0,0,0,0,1,5,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,27,0,27002,13,0,0,0,5,1,0,0,1,0,0,1,3,0,0,1850,1,101,1
3,0,3,0,0,19,0,20040,0,0,0,0,1,2,2203544266,1,0,0,0,0,1,5,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,27,0,27002,13,0,0,0,5,1,0,0,1,0,0,1,3,0,0,1850,1,101,1
3,0,4,0,0,28,0,20310,1,0,0,0,1,5,2203568099,1,0,0,0,0,1,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,0,39,0,26000,13,0,0,0,1,1,0,0,1,0,0,1,3,0,0,1900,1,108,0
2,0,3,0,0,16,0,22010,1,0,1,0,1,10,2203569668,1,0,0,0,0,3,5,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,1,0,40,0,30000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1600,1,105,1
3,0,6,0,1,15,0,20020,0,0,0,0,1,3,2203569424,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,35,0,27000,13,0,0,0,1,1,0,0,1,0,1,1,2,0,0,1750,1,102,1
2,0,6,0,0,7,0,22030,0,0,0,0,1,9,2203546304,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,44,0,22000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1730,1,106,1
2,0,6,0,0,7,0,22030,0,0,0,0,1,9,2203546304,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,44,0,22000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1730,1,106,1
3,0,5,0,1,11,1,20310,0,0,0,0,1,1,2203565972,1,0,0,0,0,1,5,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,38,1,23000,13,0,0,0,4,1,0,0,1,0,1,1,2,0,0,1700,1,103,0
3,0,7,0,0,4,0,22020,0,0,1,0,1,3,2203540706,1,0,0,0,0,1,5,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,40,0,30000,13,0,0,0,4,1,1,0,1,0,1,1,3,0,0,1700,1,104,1
3,0,7,0,0,4,0,22020,0,0,1,0,1,3,2203540706,1,0,0,0,0,1,5,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,40,0,30000,13,0,0,0,4,1,1,0,1,0,1,1,3,0,0,1700,1,104,1
3,0,7,0,0,20,0,22030,0,0,0,0,1,3,2203552998,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,40,0,22000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1630,1,201,1
3,0,6,0,1,54,0,20020,0,0,0,0,1,5,2203561204,1,0,0,0,0,1,5,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,0,40,1,29000,13,0,0,0,5,1,0,0,1,0,0,1,2,0,0,2300,1,108,0
3,0,0,0,0,2,0,20020,0,0,0,0,0,5,2203531736,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,30,0,27002,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1600,1,108,1
3,0,0,0,0,2,0,20020,0,0,0,0,0,5,2203531736,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,30,0,27002,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1600,1,108,1
3,0,8,0,0,5,0,20020,0,0,0,0,1,1,2203569202,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,40,0,22000,13,0,0,0,5,1,0,0,1,0,0,1,3,0,0,2400,1,102,1
2,0,2,1,0,10,0,20610,0,0,0,0,1,1,2203540404,1,0,1,0,0,3,5,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,32,1,27000,13,0,0,0,5,1,1,0,1,0,0,1,3,0,0,1850,1,103,1
2,0,2,1,0,10,0,20610,0,0,0,0,1,1,2203540404,1,0,1,0,0,3,5,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,32,1,27000,13,0,0,0,5,1,1,0,1,0,0,1,3,0,0,1850,1,103,1
3,0,5,0,0,10,0,20020,0,0,0,0,1,3,2203553237,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,35,0,29200,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1400,1,221,1
3,0,5,0,0,10,0,22020,0,0,0,0,1,7,2203558121,1,0,0,0,0,1,5,1,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,53,0,29200,13,0,1,0,1,1,1,0,1,0,1,1,3,0,0,1700,1,115,0
2,0,2,0,1,6,0,20020,1,0,0,0,1,3,2203570209,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,38,0,29300,13,0,0,0,1,1,0,0,1,0,0,1,2,0,0,1880,1,103,1
2,0,5,0,0,11,0,20020,1,0,0,0,1,2,2203531391,1,0,1,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,43,0,21000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1600,1,108,1
2,0,5,0,0,11,0,20020,1,0,0,0,1,2,2203531391,1,0,1,0,0,1,5,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,43,0,21000,13,0,0,0,2,1,0,0,1,0,1,1,3,0,0,1600,1,108,1
3,0,0,1,1,1,0,20610,0,0,0,0,1,5,2203568733,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,50,0,27000,13,0,0,0,1,1,0,0,1,0,1,1,2,0,0,2000,1,108,1
3,0,2,0,0,10,0,22010,1,0,1,0,1,10,2203569933,1,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,40,0,30000,13,0,0,0,4,1,0,0,1,0,1,1,3,0,0,1650,1,114,1
3,0,10,0,0,4,0,20020,0,0,0,0,1,15,2203562782,1,0,0,0,0,1,5,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,50,0,22000,13,0,0,0,1,1,0,0,1,0,1,1,3,0,0,1500,1,206,1
3,0,2,0,0,5,0,20410,1,0,0,0,1,4,2203519656,0,0,0,0,0,1,5,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,36,0,28000,13,0,0,0,5,1,0,0,1,0,0,1,3,0,0,1800,1,102,1
3,0,2,0,0,5,0,20410,1,0,0,0,1,4,2203519656,0,0,0,0,0,1,5,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,36,0,28000,13,0,0,0,5,1,0,0,1,0,0,1,3,0,0,1800,1,102,1
3,0,5,0,1,20,0,20020,1,0,1,0,1,1,2203566014,1,0,0,0,0,3,5,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,40,0,30000,13,0,0,0,3,1,0,0,1,0,1,1,2,0,0,1700,1,103,0
3,0,0,0,0,7,0,20510,0,0,0,0,1,5,2203562753,0,0,0,0,0,1,5,1,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,30,0,27000,13,0,0,0,1,1,1,0,1,0,1,1,3,0,0,1550,1,107,1
3,0,1,0,0,15,0,20710,0,0,0,0,1,4,2203560841,0,0,0,0,0,1,5,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,1,0,35,0,29200,13,0,0,0,5,1,0,0,1,0,1,1,3,0,0,1550,1,104,1
2,0,5,1,0,10,0,20020,0,0,0,0,1,3,2203567316,1,0,0,0,0,1,5,0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,0,30,0,21000,13,0,0,0,1,1,0,0,1,0,0,1,3,0,0,1800,1,104,1
3,0,3,0,0,10,0,20710,0,0,0,0,1,2,2203569974,1,0,0,0,1,1,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,44,0,27000,13,0,1,0,2,1,0,0,1,0,1,0,3,1,0,1500,1,120,1
